week_ending,week_number,broadway_season,status,weekly_gross,diff_gross,avg_ticket,top_ticket,seats_sold,seats_in_theatre,performances,previews,pct_capacity,diff_pct_capacity
2018-02-04,748,2017-18,normal,1369478.5,-127604.5,92.13,240.0,14864.0,1867.0,8.0,0.0,0.9954,0.0113
2018-02-11,749,2017-18,normal,1311395.0,-58083.5,99.09,240.0,13235.0,1807.0,8.0,0.0,0.9155,-0.0799
2018-02-18,750,2017-18,normal,1818771.0,507376.0,124.01,240.0,14666.0,1867.0,8.0,0.0,0.9822,0.0667
2018-02-25,751,2017-18,normal,1744347.0,-74424.0,117.12,240.0,14894.0,1867.0,8.0,0.0,0.9975,0.0153
2018-03-04,752,2017-18,normal,1375941.0,-368406.0,98.68,240.0,13944.0,1807.0,8.0,0.0,0.9646,-0.0329
2018-03-11,753,2017-18,normal,1572946.0,197005.0,106.62,240.0,14753.0,1867.0,8.0,0.0,0.988,0.0234
2018-03-18,754,2017-18,normal,1877627.0,304681.0,122.54,240.0,15322.0,1926.0,8.0,0.0,0.9944,0.0064
2018-03-25,755,2017-18,normal,1815639.0,-61988.0,119.97,240.0,15134.0,1926.0,8.0,0.0,0.9822,-0.0122
2018-04-01,756,2017-18,normal,2723040.0,907401.0,158.41,240.0,17190.0,1926.0,9.0,0.0,0.9917,0.0095000000000001
2018-04-08,757,2017-18,normal,2390664.0,-332376.0,155.25,240.0,15399.0,1926.0,8.0,0.0,0.9994,0.0076999999999999
2018-04-15,758,2017-18,normal,1744175.0,-646489.0,119.47,240.0,14599.0,1867.0,8.0,0.0,0.9777,-0.0217
2018-04-22,759,2017-18,normal,1798728.0,54553.0,119.24,240.0,15085.0,1926.0,8.0,0.0,0.979,0.0013
2018-04-29,760,2017-18,normal,1651308.0,-147420.0,115.88,240.0,14250.0,1807.0,8.0,0.0,0.9857,0.0067
2018-05-06,761,2017-18,normal,1493289.0,-158019.0,114.31,240.0,13063.0,1807.0,8.0,0.0,0.9036,-0.0821
2018-05-13,762,2017-18,normal,1541991.0,48702.0,115.31,240.0,13372.0,1807.0,8.0,0.0,0.925,0.0214
2018-05-20,763,2017-18,normal,1749587.0,207596.0,116.93,240.0,14963.0,1926.0,8.0,0.0,0.9711,0.0461
2018-05-27,764,2017-18,normal,1805838.0,56251.0,119.06,240.0,15168.0,1926.0,8.0,0.0,0.9844,0.0133
2018-06-03,765,2017-18,normal,1854648.0,48810.0,121.69,240.0,15241.0,1926.0,8.0,0.0,0.9892,0.0047999999999999
2018-06-10,766,2017-18,normal,1923023.0,68375.0,125.27,240.0,15351.0,1926.0,8.0,0.0,0.9963,0.0071
2018-06-17,767,2017-18,normal,1945441.0,22418.0,127.1,240.0,15306.0,1926.0,8.0,0.0,0.9934,-0.0029
2018-06-24,768,2017-18,normal,1982377.0,36936.0,128.98,240.0,15370.0,1926.0,8.0,0.0,0.9975,0.0041000000000001
2018-07-01,769,2017-18,normal,1963807.0,-18570.0,130.15,240.0,15089.0,1926.0,8.0,0.0,0.9793,-0.0182
2018-07-08,770,2017-18,normal,1981742.0,17935.0,134.3,240.0,14756.0,1867.0,8.0,0.0,0.9882,0.0089
2018-07-15,771,2017-18,normal,1864640.0,-117102.0,127.49,240.0,14626.0,1867.0,8.0,0.0,0.9795,-0.0086999999999999
2018-07-22,772,2017-18,normal,1958763.0,94123.0,127.7,240.0,15339.0,1926.0,8.0,0.0,0.9955,0.016
2018-07-29,773,2017-18,normal,2199140.0,240377.0,127.93,240.0,17190.0,1926.0,9.0,0.0,0.9917,-0.0038
2018-08-05,774,2017-18,normal,1921398.0,-277742.0,126.15,240.0,15231.0,1926.0,8.0,0.0,0.9885,-0.0032
2018-08-12,775,2017-18,normal,1899969.0,-21429.0,126.86,240.0,14977.0,1926.0,8.0,0.0,0.972,-0.0165
2018-08-19,776,2017-18,normal,1760385.0,-139584.0,124.92,240.0,14092.0,1807.0,8.0,0.0,0.9748,0.0028
2018-08-26,777,2017-18,normal,1467931.0,-292454.0,114.02,240.0,12874.0,1807.0,8.0,0.0,0.8906,-0.0842
2018-09-02,778,2018-19,normal,1539772.0,71841.0,117.93,240.0,13057.0,1807.0,8.0,0.0,0.9032,0.0126
2018-09-09,779,2018-19,normal,1406290.5,-133481.5,93.71,240.0,15007.0,1926.0,8.0,0.0,0.974,0.0708
2018-09-16,780,2018-19,normal,1460436.0,54145.5,95.38,240.0,15312.0,1926.0,8.0,0.0,0.9938,0.0198
2018-09-23,781,2018-19,normal,1311800.5,-148635.5,112.47,240.0,11664.0,1807.0,8.0,0.0,0.8069,-0.1869
2018-09-30,782,2018-19,normal,1335224.0,23423.5,112.54,240.0,11864.0,1807.0,8.0,0.0,0.8207,0.0138
2018-10-07,783,2018-19,normal,1773676.0,438452.0,126.42,240.0,14030.0,1807.0,8.0,0.0,0.9705,0.1498
2018-10-14,784,2018-19,normal,1649536.0,-124140.0,119.97,240.0,13749.0,1807.0,8.0,0.0,0.9511,-0.0194
2018-10-21,785,2018-19,normal,1704955.0,55419.0,120.19,240.0,14185.0,1807.0,8.0,0.0,0.9813,0.0302
2018-10-28,786,2018-19,normal,1545030.0,-159925.0,114.78,240.0,13461.0,1807.0,8.0,0.0,0.9312,-0.0501
2018-11-04,787,2018-19,normal,1676014.0,130984.0,124.08,240.0,13508.0,1807.0,8.0,0.0,0.9344,0.0032
2018-11-11,788,2018-19,normal,1770608.0,94594.0,121.27,240.0,14601.0,1867.0,8.0,0.0,0.9778,0.0434
2018-11-18,789,2018-19,normal,1527418.0,-243190.0,112.82,240.0,13538.0,1807.0,8.0,0.0,0.9365,-0.0413
2018-11-25,790,2018-19,normal,2478106.0,950688.0,165.49,240.0,14974.0,1926.0,8.0,0.0,0.9718,0.0353
2018-12-02,791,2018-19,normal,1874882.0,-603224.0,131.42,240.0,14266.0,1807.0,8.0,0.0,0.9869,0.0151
2018-12-09,792,2018-19,normal,2000580.0,125698.0,136.4,240.0,14667.0,1867.0,8.0,0.0,0.9823,-0.0046
2018-12-16,793,2018-19,normal,2045142.0,44562.0,137.56,240.0,14867.0,1867.0,8.0,0.0,0.9956,0.0133
2018-12-23,794,2018-19,normal,2264992.0,219850.0,147.65,240.0,15340.0,1926.0,8.0,0.0,0.9956,0.0
2018-12-30,795,2018-19,normal,3411819.0,1146827.0,196.83,240.0,17334.0,1926.0,9.0,0.0,1.0,0.0044
2019-01-06,796,2018-19,normal,2040256.0,-1371563.0,135.49,240.0,15058.0,1926.0,8.0,0.0,0.9773,-0.0227
2019-01-13,797,2018-19,normal,1403103.0,-637153.0,107.03,240.0,13109.0,1807.0,8.0,0.0,0.9068,-0.0705
2019-01-20,798,2018-19,normal,1478702.0,75599.0,110.26,240.0,13411.0,1807.0,8.0,0.0,0.9277,0.0209
2019-01-27,799,2018-19,normal,1532751.0,54049.0,107.31,240.0,14283.0,1807.0,8.0,0.0,0.988,0.0603
2019-02-03,800,2018-19,normal,1363201.5,-169549.5,95.82,240.0,14227.0,1807.0,8.0,0.0,0.9842,-0.0038
2019-02-10,801,2018-19,normal,1445082.5,81881.0,98.53,240.0,14667.0,1867.0,8.0,0.0,0.9823,-0.0019
2019-02-17,802,2018-19,normal,1644307.0,199224.5,118.24,240.0,13906.0,1807.0,8.0,0.0,0.962,-0.0203
2019-02-24,803,2018-19,normal,1609708.0,-34599.0,121.31,240.0,13269.0,1807.0,8.0,0.0,0.9179,-0.0441
2019-03-03,804,2018-19,normal,1350938.0,-258770.0,102.92,240.0,13126.0,1807.0,8.0,0.0,0.908,-0.0099
2019-03-10,805,2018-19,normal,1555919.0,204981.0,106.6,240.0,14596.0,1867.0,8.0,0.0,0.9775,0.0695
2019-03-17,806,2018-19,normal,1836854.0,280935.0,119.29,240.0,15398.0,1926.0,8.0,0.0,0.9994,0.0219
2019-03-24,807,2018-19,normal,1937089.0,100235.0,125.88,240.0,15388.0,1926.0,8.0,0.0,0.9987,-0.0006999999999999
2019-03-31,808,2018-19,normal,1925972.0,-11117.0,125.25,240.0,15377.0,1926.0,8.0,0.0,0.998,-0.0007
2019-04-07,809,2018-19,normal,1833162.0,-92810.0,122.94,240.0,14911.0,1867.0,8.0,0.0,0.9986,0.0006
2019-04-14,810,2018-19,normal,1756669.0,-76493.0,122.51,240.0,14339.0,1807.0,8.0,0.0,0.9919,-0.0067
2019-04-21,811,2018-19,normal,2633078.0,876409.0,155.53,240.0,16930.0,1926.0,9.0,0.0,0.9767,-0.0152
2019-04-28,812,2018-19,normal,2001066.0,-632012.0,141.19,240.0,14173.0,1807.0,8.0,0.0,0.9804,0.0037
2019-05-05,813,2018-19,normal,1610389.0,-390677.0,115.76,240.0,13911.0,1807.0,8.0,0.0,0.9623,-0.0181
2019-05-12,814,2018-19,normal,1588434.0,-21955.0,117.82,240.0,13482.0,1807.0,8.0,0.0,0.9326,-0.0297
2019-05-19,815,2018-19,normal,1660962.0,72528.0,117.3,240.0,14160.0,1807.0,8.0,0.0,0.9795,0.0469
2019-05-26,816,2018-19,normal,1751069.0,90107.0,120.27,240.0,14559.0,1867.0,8.0,0.0,0.975,-0.0045000000000001
2019-06-02,817,2018-19,normal,1818939.0,67870.0,125.98,240.0,14438.0,1807.0,8.0,0.0,0.9988,0.0238
2019-06-09,818,2018-19,normal,1960837.0,141898.0,128.69,240.0,15237.0,1926.0,8.0,0.0,0.9889,-0.0099
2019-06-16,819,2018-19,normal,1924730.0,-36107.0,127.39,240.0,15109.0,1926.0,8.0,0.0,0.9806,-0.0083
2019-06-23,820,2018-19,normal,1992828.0,68098.0,130.79,240.0,15237.0,1926.0,8.0,0.0,0.9889,0.0083
2019-06-30,821,2018-19,normal,1884103.0,-108725.0,126.44,240.0,14901.0,1867.0,8.0,0.0,0.9979,0.009
2019-07-07,822,2018-19,normal,1917159.0,33056.0,131.08,240.0,14626.0,1867.0,8.0,0.0,0.9795,-0.0184
2019-07-14,823,2018-19,normal,1574763.0,-342396.0,123.68,240.0,12733.0,1858.0,7.0,0.0,0.979,-0.0005
2019-07-21,824,2018-19,normal,1917793.0,343030.0,126.26,240.0,15189.0,1926.0,8.0,0.0,0.9858,0.0068
2019-07-28,825,2018-19,normal,2076615.0,158822.0,127.13,240.0,16334.0,1860.0,9.0,0.0,0.9758,-0.01
2019-08-04,826,2018-19,normal,1839043.0,-237572.0,127.92,240.0,14377.0,1807.0,8.0,0.0,0.9945,0.0187
2019-08-11,827,2018-19,normal,1766537.0,-72506.0,124.98,240.0,14135.0,1807.0,8.0,0.0,0.9778,-0.0167
2019-08-18,828,2018-19,normal,1598241.0,-168296.0,123.22,240.0,12971.0,1807.0,8.0,0.0,0.8973,-0.0805
2019-08-25,829,2018-19,normal,1398360.5,-199880.5,117.96,240.0,11855.0,1807.0,8.0,0.0,0.8201,-0.0772
2019-09-01,830,2019-20,normal,1511003.0,112642.5,116.07,240.0,13018.0,1807.0,8.0,0.0,0.9005,0.0804
2019-09-08,831,2019-20,dark_break,,,,240.0,,,,,,
2019-09-15,832,2019-20,normal,1451091.5,-59911.5,99.74,240.0,14549.0,1867.0,8.0,0.0,0.9744,0.0739
2019-09-22,833,2019-20,normal,1308200.0,-142891.5,110.54,240.0,11835.0,1807.0,8.0,0.0,0.8187,-0.1557
2019-09-29,834,2019-20,normal,1376195.0,67995.0,109.19,240.0,12604.0,1807.0,8.0,0.0,0.8719,0.0532
2019-10-06,835,2019-20,normal,1307871.0,-68324.0,108.53,240.0,12051.0,1807.0,8.0,0.0,0.8336,-0.0383
2019-10-13,836,2019-20,normal,1839657.0,531786.0,121.84,240.0,15099.0,1926.0,8.0,0.0,0.9799,0.1463
2019-10-20,837,2019-20,normal,1677867.0,-161790.0,117.32,240.0,14302.0,1807.0,8.0,0.0,0.9893,0.0094
2019-10-27,838,2019-20,normal,1486184.5,-191682.5,107.52,240.0,13823.0,1807.0,8.0,0.0,0.9562,-0.0331
2019-11-03,839,2019-20,normal,1441623.5,-44561.0,106.87,240.0,13490.0,1807.0,8.0,0.0,0.9332,-0.023
2019-11-10,840,2019-20,normal,1612019.5,170396.0,114.37,240.0,14095.0,1807.0,8.0,0.0,0.975,0.0418
2019-11-17,841,2019-20,normal,1324358.5,-287661.0,110.37,240.0,11999.0,1807.0,8.0,0.0,0.83,-0.145
2019-11-24,842,2019-20,normal,1585415.0,261056.5,117.0,240.0,13550.0,1807.0,8.0,0.0,0.9373,0.1073
2019-12-01,843,2019-20,normal,2200777.0,615362.0,153.01,240.0,14383.0,1807.0,8.0,0.0,0.995,0.0577
2019-12-08,844,2019-20,normal,1929278.0,-271499.0,132.85,240.0,14522.0,1867.0,8.0,0.0,0.9725,-0.0225
2019-12-15,845,2019-20,normal,2022209.0,92931.0,133.94,240.0,15098.0,1926.0,8.0,0.0,0.9799,0.0074
2019-12-22,846,2019-20,normal,2401820.0,0.0,155.88,240.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2019-12-29,847,2019-20,normal,3217944.0,816124.0,185.64,240.0,17334.0,1926.0,9.0,0.0,1.0,0.0
2020-01-05,848,2019-20,normal,2200110.0,-1017834.0,143.25,240.0,15358.0,1926.0,8.0,0.0,0.9968,-0.0032
2020-01-12,849,2019-20,normal,1337825.0,-862285.0,100.69,240.0,13287.0,1807.0,8.0,0.0,0.9191,-0.0777
2020-01-19,850,2019-20,normal,1472994.0,135169.0,108.27,230.0,13605.0,1807.0,8.0,0.0,0.9411,0.022
2020-01-26,851,2019-20,normal,1469430.5,-3563.5,102.79,220.0,14296.0,1807.0,8.0,0.0,0.9889,0.0478
2020-02-02,852,2019-20,normal,1301830.0,-167600.5,90.42,250.0,14397.0,1807.0,8.0,0.0,0.9959,0.007
2020-02-09,853,2019-20,normal,1410131.5,108301.5,94.23,250.0,14964.0,1926.0,8.0,0.0,0.9712,-0.0247
2020-02-16,854,2019-20,normal,1528895.0,118763.5,111.41,250.0,13723.0,1807.0,8.0,0.0,0.9493,-0.0219
2020-02-23,855,2019-20,normal,1602999.0,74104.0,110.67,250.0,14485.0,1867.0,8.0,0.0,0.9701,0.0208
2020-03-01,856,2019-20,normal,1202089.5,-400909.5,96.33,250.0,12479.0,1807.0,8.0,0.0,0.8632,-0.1069
2020-03-08,857,2019-20,normal,1254306.0,52216.5,96.63,250.0,12981.0,1807.0,8.0,0.0,0.898,0.0348
2020-03-15,858,2019-20,dark_covid,,,,250.0,,,,,,
2020-03-22,859,2019-20,dark_covid,,,,250.0,,,,,,
2020-03-29,860,2019-20,dark_covid,,,,250.0,,,,,,
2020-04-05,861,2019-20,dark_covid,,,,250.0,,,,,,
2020-04-12,862,2019-20,dark_covid,,,,250.0,,,,,,
2020-04-19,863,2019-20,dark_covid,,,,250.0,,,,,,
2020-04-26,864,2019-20,dark_covid,,,,250.0,,,,,,
2020-05-03,865,2019-20,dark_covid,,,,250.0,,,,,,
2020-05-10,866,2019-20,dark_covid,,,,250.0,,,,,,
2020-05-17,867,2019-20,dark_covid,,,,250.0,,,,,,
2020-05-24,868,2019-20,dark_covid,,,,250.0,,,,,,
2020-05-31,869,2019-20,dark_covid,,,,250.0,,,,,,
2020-06-07,870,2019-20,dark_covid,,,,250.0,,,,,,
2020-06-14,871,2019-20,dark_covid,,,,250.0,,,,,,
2020-06-21,872,2019-20,dark_covid,,,,250.0,,,,,,
2020-06-28,873,2019-20,dark_covid,,,,250.0,,,,,,
2020-07-05,874,2019-20,dark_covid,,,,250.0,,,,,,
2020-07-12,875,2019-20,dark_covid,,,,250.0,,,,,,
2020-07-19,876,2019-20,dark_covid,,,,250.0,,,,,,
2020-07-26,877,2019-20,dark_covid,,,,250.0,,,,,,
2020-08-02,878,2019-20,dark_covid,,,,250.0,,,,,,
2020-08-09,879,2019-20,dark_covid,,,,250.0,,,,,,
2020-08-16,880,2019-20,dark_covid,,,,250.0,,,,,,
2020-08-23,881,2019-20,dark_covid,,,,250.0,,,,,,
2020-08-30,882,2019-20,dark_covid,,,,250.0,,,,,,
2020-09-06,883,2020-21,dark_covid,,,,250.0,,,,,,
2020-09-13,884,2020-21,dark_covid,,,,250.0,,,,,,
2020-09-20,885,2020-21,dark_covid,,,,250.0,,,,,,
2020-09-27,886,2020-21,dark_covid,,,,250.0,,,,,,
2020-10-04,887,2020-21,dark_covid,,,,250.0,,,,,,
2020-10-11,888,2020-21,dark_covid,,,,250.0,,,,,,
2020-10-18,889,2020-21,dark_covid,,,,250.0,,,,,,
2020-10-25,890,2020-21,dark_covid,,,,250.0,,,,,,
2020-11-01,891,2020-21,dark_covid,,,,250.0,,,,,,
2020-11-08,892,2020-21,dark_covid,,,,250.0,,,,,,
2020-11-15,893,2020-21,dark_covid,,,,250.0,,,,,,
2020-11-22,894,2020-21,dark_covid,,,,250.0,,,,,,
2020-11-29,895,2020-21,dark_covid,,,,250.0,,,,,,
2020-12-06,896,2020-21,dark_covid,,,,250.0,,,,,,
2020-12-13,897,2020-21,dark_covid,,,,250.0,,,,,,
2020-12-20,898,2020-21,dark_covid,,,,250.0,,,,,,
2020-12-27,899,2020-21,dark_covid,,,,250.0,,,,,,
2021-01-03,900,2020-21,dark_covid,,,,250.0,,,,,,
2021-01-10,901,2020-21,dark_covid,,,,250.0,,,,,,
2021-01-17,902,2020-21,dark_covid,,,,250.0,,,,,,
2021-01-24,903,2020-21,dark_covid,,,,250.0,,,,,,
2021-01-31,904,2020-21,dark_covid,,,,250.0,,,,,,
2021-02-07,905,2020-21,dark_covid,,,,250.0,,,,,,
2021-02-14,906,2020-21,dark_covid,,,,250.0,,,,,,
2021-02-21,907,2020-21,dark_covid,,,,250.0,,,,,,
2021-02-28,908,2020-21,dark_covid,,,,250.0,,,,,,
2021-03-07,909,2020-21,dark_covid,,,,250.0,,,,,,
2021-03-14,910,2020-21,dark_covid,,,,250.0,,,,,,
2021-03-21,911,2020-21,dark_covid,,,,250.0,,,,,,
2021-03-28,912,2020-21,dark_covid,,,,250.0,,,,,,
2021-04-04,913,2020-21,dark_covid,,,,250.0,,,,,,
2021-04-11,914,2020-21,dark_covid,,,,250.0,,,,,,
2021-04-18,915,2020-21,dark_covid,,,,250.0,,,,,,
2021-04-25,916,2020-21,dark_covid,,,,250.0,,,,,,
2021-05-02,917,2020-21,dark_covid,,,,250.0,,,,,,
2021-05-09,918,2020-21,dark_covid,,,,250.0,,,,,,
2021-05-16,919,2020-21,dark_covid,,,,250.0,,,,,,
2021-05-23,920,2020-21,dark_covid,,,,250.0,,,,,,
2021-05-30,921,2020-21,dark_covid,,,,250.0,,,,,,
2021-06-06,922,2020-21,dark_covid,,,,250.0,,,,,,
2021-06-13,923,2020-21,dark_covid,,,,250.0,,,,,,
2021-06-20,924,2020-21,dark_covid,,,,250.0,,,,,,
2021-06-27,925,2020-21,dark_covid,,,,250.0,,,,,,
2021-07-04,926,2020-21,dark_covid,,,,250.0,,,,,,
2021-07-11,927,2020-21,dark_covid,,,,250.0,,,,,,
2021-07-18,928,2020-21,dark_covid,,,,250.0,,,,,,
2021-07-25,929,2020-21,dark_covid,,,,250.0,,,,,,
2021-08-01,930,2020-21,dark_covid,,,,250.0,,,,,,
2021-08-08,931,2020-21,dark_covid,,,,250.0,,,,,,
2021-08-15,932,2020-21,dark_covid,,,,250.0,,,,,,
2021-08-22,933,2020-21,dark_covid,,,,250.0,,,,,,
2021-08-29,934,2020-21,dark_covid,,,,250.0,,,,,,
2021-09-05,935,2021-22,dark_covid,,,,250.0,,,,,,
2021-09-12,936,2021-22,dark_covid,,,,250.0,,,,,,
2021-09-19,937,2021-22,normal,1858965.0,604659.0,137.88,250.0,13482.0,1926.0,7.0,0.0,1.0,0.102
2021-09-26,938,2021-22,normal,1775297.0,-83668.0,131.7,250.0,13480.0,1926.0,7.0,0.0,0.9999,-9.9999999999989e-05
2021-10-03,939,2021-22,normal,1650078.0,-125219.0,129.98,250.0,12695.0,1858.0,7.0,0.0,0.9761,-0.0238
2021-10-10,940,2021-22,normal,2085152.0,435074.0,135.63,250.0,15374.0,1926.0,8.0,0.0,0.9978,0.0217
2021-10-17,941,2021-22,normal,1920067.0,-165085.0,126.94,250.0,15126.0,1926.0,8.0,0.0,0.9817,-0.0161
2021-10-24,942,2021-22,normal,1763791.0,-156276.0,123.8,250.0,14247.0,1807.0,8.0,0.0,0.9855,0.0038
2021-10-31,943,2021-22,normal,1479824.0,-283967.0,119.53,250.0,12380.0,1807.0,8.0,0.0,0.8564,-0.1291
2021-11-07,944,2021-22,normal,1666845.0,187021.0,119.43,250.0,13957.0,1807.0,8.0,0.0,0.9655,0.1091
2021-11-14,945,2021-22,normal,1746888.0,80043.0,122.21,250.0,14294.0,1807.0,8.0,0.0,0.9888,0.0233
2021-11-21,946,2021-22,normal,1630228.0,-116660.0,122.14,250.0,13347.0,1807.0,8.0,0.0,0.9233,-0.0655
2021-11-28,947,2021-22,normal,2371988.0,741760.0,154.12,250.0,15391.0,1926.0,8.0,0.0,0.9989,0.0756
2021-12-05,948,2021-22,normal,1123827.0,-1248161.0,131.58,250.0,8541.0,1807.0,5.0,0.0,0.9453,-0.0536
2021-12-12,949,2021-22,normal,2112165.0,988338.0,140.45,250.0,15039.0,1926.0,8.0,0.0,0.9761,0.0308
2021-12-19,950,2021-22,normal,2156392.0,44227.0,141.72,250.0,15216.0,1926.0,8.0,0.0,0.9875,0.0114
2021-12-26,951,2021-22,normal,2564850.0,408458.0,167.12,250.0,15347.0,1926.0,8.0,0.0,0.996,0.0085
2022-01-02,952,2021-22,normal,2780165.0,215315.0,166.51,250.0,16697.0,1926.0,9.0,0.0,0.9633,-0.0327
2022-01-09,953,2021-22,normal,1123096.0,-1657069.0,114.37,250.0,9820.0,1807.0,8.0,0.0,0.6793,-0.284
2022-01-16,954,2021-22,normal,1088026.0,-35070.0,111.87,250.0,9726.0,1807.0,8.0,0.0,0.6728,-0.0065000000000001
2022-01-23,955,2021-22,normal,1030380.5,-57645.5,98.86,250.0,10423.0,1807.0,7.0,0.0,0.824,0.1512
2022-01-30,956,2021-22,normal,910556.5,-119824.0,93.83,250.0,9704.0,1807.0,7.0,0.0,0.7672,-0.0568
2022-02-06,957,2021-22,normal,1136319.5,225763.0,99.79,250.0,11387.0,1807.0,7.0,0.0,0.9002,0.133
2022-02-13,958,2021-22,normal,1272705.0,136385.5,102.66,250.0,12397.0,1807.0,7.0,0.0,0.9801,0.0799
2022-02-20,959,2021-22,normal,1498822.0,226117.0,121.47,250.0,12339.0,1807.0,7.0,0.0,0.9755,-0.0045999999999999
2022-02-27,960,2021-22,normal,1586470.0,87648.0,116.5,250.0,13618.0,1807.0,8.0,0.0,0.942,-0.0335
2022-03-06,961,2021-22,normal,1132287.0,-454183.0,107.04,250.0,10578.0,1807.0,7.0,0.0,0.8363,-0.1057
2022-03-13,962,2021-22,normal,1504749.0,372462.0,111.5,250.0,13495.0,1807.0,8.0,0.0,0.9335,0.0972
2022-03-20,963,2021-22,normal,1944704.0,439955.0,130.51,242.0,14901.0,1867.0,8.0,0.0,0.9979,0.0644
2022-03-27,964,2021-22,normal,1855219.0,-89485.0,126.72,242.0,14640.0,1867.0,8.0,0.0,0.9804,-0.0175
2022-04-03,965,2021-22,normal,1739736.0,-115483.0,124.72,242.0,13949.0,1807.0,8.0,0.0,0.9649,-0.0155
2022-04-10,966,2021-22,normal,1866191.0,126455.0,131.14,242.0,14230.0,1807.0,8.0,0.0,0.9844,0.0195
2022-04-17,967,2021-22,normal,2314088.0,447897.0,145.1,242.0,15948.0,1807.0,9.0,0.0,0.9806,-0.0038
2022-04-24,968,2021-22,normal,1908644.0,-405444.0,136.74,230.0,13958.0,1807.0,8.0,0.0,0.9656,-0.015
2022-05-01,969,2021-22,normal,1196763.0,-711881.0,112.81,230.0,10609.0,1807.0,8.0,0.0,0.7339,-0.2317
2022-05-08,970,2021-22,normal,1341127.0,144364.0,119.06,230.0,11264.0,1807.0,8.0,0.0,0.7792,0.0453
2022-05-15,971,2021-22,normal,1361373.0,20246.0,123.31,230.0,11040.0,1807.0,8.0,0.0,0.7637,-0.0155
2022-05-22,972,2021-22,normal,1572052.0,210679.0,123.26,230.0,12754.0,1807.0,8.0,0.0,0.8823,0.1186
2022-05-29,973,2021-22,normal,1780207.0,208155.0,130.3,260.0,13662.0,1807.0,8.0,0.0,0.9451,0.0628
2022-06-05,974,2021-22,normal,1691594.0,-88613.0,125.53,260.0,13476.0,1807.0,8.0,0.0,0.9322,-0.0129
2022-06-12,975,2021-22,normal,1861096.0,169502.0,130.39,260.0,14273.0,1807.0,8.0,0.0,0.9873,0.0551
2022-06-19,976,2021-22,normal,1894999.0,33903.0,130.4,260.0,14532.0,1867.0,8.0,0.0,0.9732,-0.0141
2022-06-26,977,2021-22,normal,1968156.0,0.0,133.87,260.0,14702.0,1867.0,8.0,0.0,0.9846,0.0
2022-07-03,978,2021-22,normal,1826026.0,-142130.0,131.14,260.0,13924.0,1807.0,8.0,0.0,0.9632,-0.0214
2022-07-10,979,2021-22,normal,1595480.0,-230546.0,129.93,260.0,12280.0,1807.0,8.0,0.0,0.8495,-0.1137
2022-07-17,980,2021-22,normal,1767432.0,171952.0,132.1,260.0,13379.0,1807.0,8.0,0.0,0.9255,0.076
2022-07-24,981,2021-22,normal,1846484.0,79052.0,133.16,260.0,13867.0,1807.0,8.0,0.0,0.9593,0.0338
2022-07-31,982,2021-22,normal,1936020.0,89536.0,132.16,260.0,14649.0,1807.0,9.0,0.0,0.9008,-0.0585
2022-08-07,983,2021-22,normal,1705618.0,-230402.0,130.71,260.0,13049.0,1807.0,8.0,0.0,0.9027,0.0018999999999999
2022-08-14,984,2021-22,normal,1562630.0,-142988.0,128.17,260.0,12192.0,1807.0,8.0,0.0,0.8434,-0.0593
2022-08-21,985,2021-22,normal,1590189.0,27559.0,125.27,250.0,12694.0,1807.0,8.0,0.0,0.8781,0.0347
2022-08-28,986,2021-22,normal,1353948.0,-236241.0,115.82,250.0,11690.0,1807.0,8.0,0.0,0.8087,-0.0694
2022-09-04,987,2022-23,normal,1534385.0,180437.0,121.53,250.0,12626.0,1807.0,8.0,0.0,0.8734,0.0647
2022-09-11,988,2022-23,normal,1360100.0,-174285.0,103.67,250.0,13119.0,1807.0,8.0,0.0,0.9075,0.0341
2022-09-18,989,2022-23,normal,1414987.5,54887.5,106.0,250.0,13349.0,1807.0,8.0,0.0,0.9234,0.0159
2022-09-25,990,2022-23,normal,1496980.5,81993.0,106.3,250.0,14083.0,1807.0,8.0,0.0,0.9742,0.0508
2022-10-02,991,2022-23,normal,1328656.0,-168324.5,109.59,250.0,12124.0,1807.0,8.0,0.0,0.8387,-0.1355
2022-10-09,992,2022-23,normal,1839357.0,510701.0,128.84,250.0,14276.0,1807.0,8.0,0.0,0.9875,0.1488
2022-10-16,993,2022-23,normal,1726236.0,-113121.0,119.02,250.0,14504.0,1867.0,8.0,0.0,0.9713,-0.0162
2022-10-23,994,2022-23,normal,1610381.0,-115855.0,117.45,250.0,13711.0,1807.0,8.0,0.0,0.9485,-0.0228
2022-10-30,995,2022-23,normal,1346056.0,-264325.0,109.17,250.0,12330.0,1807.0,8.0,0.0,0.8529,-0.0956
2022-11-06,996,2022-23,normal,1413132.0,67076.0,110.97,250.0,12734.0,1807.0,8.0,0.0,0.8809,0.028
2022-11-13,997,2022-23,normal,1704565.0,291433.0,120.94,250.0,14094.0,1807.0,8.0,0.0,0.975,0.0941
2022-11-20,998,2022-23,normal,1619326.0,-85239.0,121.18,250.0,13363.0,1807.0,8.0,0.0,0.9244,-0.0506
2022-11-27,999,2022-23,normal,2320543.0,701217.0,157.39,275.0,14744.0,1867.0,8.0,0.0,0.9874,0.063
2022-12-04,1000,2022-23,normal,1824793.0,-495750.0,132.01,250.0,13823.0,1807.0,8.0,0.0,0.9562,-0.0312
