week_ending,week_number,weekly_gross,diff_gross,avg_ticket,top_ticket,seats_sold,seats_in_theatre,performances,previews,pct_capacity,diff_pct_capacity
2003-10-12,,662666.0,0.0,63.0,100.0,10519,1773,0,6,0.9888,0.0
2003-10-19,,821248.0,158582.0,59.92,100.0,13705,1773,0,8,0.9662,-0.0226
2003-10-26,,732199.0,-89049.0,59.47,100.0,12313,1773,0,7,0.9921,0.0259
2003-11-02,,799286.0,67087.0,63.55,100.0,12577,1773,4,4,0.8867,-0.1054
2003-11-09,,892085.0,92799.0,66.06,100.0,13505,1773,8,0,0.9521,0.0654
2003-11-16,,926289.0,34204.0,66.75,100.0,13878,1773,8,0,0.9784,0.0263
2003-11-23,,886753.0,-39536.0,64.97,100.0,13648,1773,8,0,0.9622,-0.0162
2003-11-30,,1121308.0,234555.0,79.05,100.0,14184,1773,8,0,1.0,0.0378
2003-12-07,,1010245.0,-111063.0,75.83,100.0,13323,1773,8,0,0.9393,-0.0607
2003-12-14,,1023594.0,13349.0,75.72,100.0,13518,1773,8,0,0.953,0.0137
2003-12-21,,1042819.0,19225.0,76.38,100.0,13653,1773,8,0,0.9626,0.0096000000000001
2003-12-28,,1182972.0,140153.0,83.4,100.0,14184,1773,8,0,1.0,0.0374
2004-01-04,,1188937.0,5965.0,83.82,100.0,14184,1773,8,0,1.0,0.0
2004-01-11,,1018069.0,-170868.0,75.07,240.0,13561,1773,8,0,0.9561,-0.0439
2004-01-18,,1013453.0,-4616.0,75.07,240.0,13501,1773,8,0,0.9518,-0.0043
2004-01-25,,1004090.0,-9363.0,74.45,240.0,13487,1773,8,0,0.9509,-0.00090000000000001
2004-02-01,,951831.0,-52259.0,70.03,240.0,13591,1773,8,0,0.9582,0.0073000000000001
2004-02-08,,944793.0,-7038.0,69.11,240.0,13671,1773,8,0,0.9638,0.0055999999999999
2004-02-15,,1001323.0,56530.0,73.36,240.0,13649,1773,8,0,0.9623,-0.0014999999999999
2004-02-22,,1064731.0,63408.0,75.07,240.0,14184,1773,8,0,1.0,0.0377
2004-02-29,,1010324.0,-54407.0,73.32,240.0,13779,1773,8,0,0.9714,-0.0286
2004-03-07,,956417.0,-53907.0,72.62,240.0,13170,1773,8,0,0.9285,-0.0429
2004-03-14,,1064717.0,108300.0,75.06,240.0,14184,1773,8,0,1.0,0.0715
2004-03-21,,1081471.0,16754.0,76.25,240.0,14184,1773,8,0,1.0,0.0
2004-03-28,,1070189.0,-11282.0,75.45,240.0,14184,1773,8,0,1.0,0.0
2004-04-04,,1101014.0,30825.0,77.62,240.0,14184,1773,8,0,1.0,0.0
2004-04-11,,1134594.0,33580.0,79.99,240.0,14184,1773,8,0,1.0,0.0
2004-04-18,,1104830.0,-29764.0,77.89,240.0,14184,1773,8,0,1.0,0.0
2004-04-25,,1082387.0,-22443.0,76.31,240.0,14184,1773,8,0,1.0,0.0
2004-05-02,,1065341.0,-17046.0,75.11,240.0,14184,1773,8,0,1.0,0.0
2004-05-09,,1092029.0,26688.0,77.16,240.0,14153,1773,8,0,0.9978,-0.0022
2004-05-16,,1080711.0,-11318.0,76.19,240.0,14184,1773,8,0,1.0,0.0022
2004-05-23,,1106282.0,25571.0,78.0,240.0,14184,1773,8,0,1.0,0.0
2004-05-30,,1107202.0,920.0,78.06,240.0,14184,1773,8,0,1.0,0.0
2004-06-06,,953935.0,-153267.0,76.86,240.0,12411,1773,7,0,1.0,0.0
2004-06-13,,1270693.0,316758.0,79.63,240.0,15957,1773,9,0,1.0,0.0
2004-06-20,,1124528.0,-146165.0,79.28,240.0,14184,1773,8,0,1.0,0.0
2004-06-27,,1135355.0,10827.0,80.04,240.0,14184,1773,8,0,1.0,0.0
2004-07-04,,1142867.0,7512.0,80.57,240.0,14184,1773,8,0,1.0,0.0
2004-07-11,,1142433.0,-434.0,80.54,240.0,14184,1773,8,0,1.0,0.0
2004-07-18,,1166136.0,23703.0,82.21,240.0,14184,1773,8,0,1.0,0.0
2004-07-25,,1172927.0,6791.0,82.69,240.0,14184,1773,8,0,1.0,0.0
2004-08-01,,1174985.0,2058.0,82.84,240.0,14184,1773,8,0,1.0,0.0
2004-08-08,,1187804.0,12819.0,82.08,240.0,14472,1809,8,0,1.0,0.0
2004-08-15,,1190775.0,2971.0,82.28,240.0,14472,1809,8,0,1.0,0.0
2004-08-22,,1201761.0,10986.0,83.04,240.0,14472,1809,8,0,1.0,0.0
2004-09-05,,1211753.0,9992.0,83.73,240.0,14472,1809,8,0,1.0,0.0
2004-09-12,,1192471.0,-19282.0,82.4,240.0,14472,1809,8,0,1.0,0.0
2004-09-19,,1165487.0,-26984.0,81.87,240.0,14236,1809,8,0,0.9837,-0.0163
2004-09-26,,1172291.0,6804.0,81.0,240.0,14472,1809,8,0,1.0,0.0163
2004-10-03,,1178866.0,6575.0,81.46,240.0,14472,1809,8,0,1.0,0.0
2004-10-10,,1202536.0,23670.0,83.09,240.0,14472,1809,8,0,1.0,0.0
2004-10-17,,1180266.0,-22270.0,81.56,240.0,14472,1809,8,0,1.0,0.0
2004-10-24,,1185795.0,5529.0,81.94,240.0,14472,1809,8,0,1.0,0.0
2004-10-31,,1195979.0,10184.0,82.64,240.0,14472,1809,8,0,1.0,0.0
2004-11-07,,1196658.0,679.0,82.69,240.0,14472,1809,8,0,1.0,0.0
2004-11-14,,1196397.0,-261.0,82.67,240.0,14472,1809,8,0,1.0,0.0
2004-11-21,,1212075.0,15678.0,83.75,240.0,14472,1809,8,0,1.0,0.0
2004-11-28,,1274459.0,62384.0,88.06,240.0,14472,1809,8,0,1.0,0.0
2004-12-05,,1215046.0,-59413.0,83.96,240.0,14472,1809,8,0,1.0,0.0
2004-12-12,,1228233.0,13187.0,84.87,240.0,14472,1809,8,0,1.0,0.0
2004-12-19,,1241941.0,13708.0,85.82,240.0,14472,1809,8,0,1.0,0.0
2004-12-26,,1266203.0,24262.0,87.49,240.0,14472,1809,8,0,1.0,0.0
2005-01-02,,1276328.0,10125.0,88.19,240.0,14472,1809,8,0,1.0,0.0
2005-01-09,,1258911.0,-17417.0,86.99,240.0,14472,1809,8,0,1.0,0.0
2005-01-16,,1246349.0,-12562.0,86.12,240.0,14472,1809,8,0,1.0,0.0
2005-01-23,,1232405.0,-13944.0,85.16,240.0,14472,1809,8,0,1.0,0.0
2005-01-30,,1226773.0,-5632.0,84.77,240.0,14472,1809,8,0,1.0,0.0
2005-02-06,,1203023.0,-23750.0,83.64,240.0,14384,1809,8,0,0.9939,-0.0061
2005-02-13,,1200119.0,-2904.0,83.34,240.0,14400,1809,8,0,0.995,0.0011
2005-02-20,,1241283.0,41164.0,85.77,240.0,14472,1809,8,0,1.0,0.005
2005-02-27,,1269846.0,28563.0,87.75,240.0,14472,1809,8,0,1.0,0.0
2005-03-06,,1211643.0,-58203.0,83.72,240.0,14472,1809,8,0,1.0,0.0
2005-03-13,,1210505.0,-1138.0,83.64,240.0,14472,1809,8,0,1.0,0.0
2005-03-20,,1202076.0,-8429.0,83.06,240.0,14472,1809,8,0,1.0,0.0
2005-03-27,,1211713.0,9637.0,83.73,240.0,14472,1809,8,0,1.0,0.0
2005-04-03,,1261177.0,49464.0,87.15,240.0,14472,1809,8,0,1.0,0.0
2005-04-10,,1201309.0,-59868.0,83.01,240.0,14472,1809,8,0,1.0,0.0
2005-04-17,,1203281.0,1972.0,83.15,240.0,14472,1809,8,0,1.0,0.0
2005-04-24,,1215733.0,12452.0,84.01,240.0,14472,1809,8,0,1.0,0.0
2005-05-01,,1255997.0,40264.0,86.79,240.0,14472,1809,8,0,1.0,0.0
2005-05-08,,1230678.0,-25319.0,85.04,240.0,14472,1809,8,0,1.0,0.0
2005-05-15,,1246462.0,15784.0,86.13,240.0,14472,1809,8,0,1.0,0.0
2005-05-22,,1243774.0,-2688.0,85.94,240.0,14472,1809,8,0,1.0,0.0
2005-05-29,,1255567.0,11793.0,86.76,240.0,14472,1809,8,0,1.0,0.0
2005-06-05,,1249964.0,-5603.0,86.37,240.0,14472,1809,8,0,1.0,0.0
2005-06-12,,1265536.0,15572.0,87.45,240.0,14472,1809,8,0,1.0,0.0
2005-06-19,,1267274.0,1738.0,87.57,240.0,14472,1809,8,0,1.0,0.0
2005-06-26,,1265311.0,-1963.0,87.43,240.0,14472,1809,8,0,1.0,0.0
2005-07-03,,1290478.0,25167.0,89.17,240.0,14472,1809,8,0,1.0,0.0
2005-07-10,,1302256.0,11778.0,89.98,240.0,14472,1809,8,0,1.0,0.0
2005-07-17,,1297582.0,-4674.0,89.66,240.0,14472,1809,8,0,1.0,0.0
2005-07-24,,1307492.0,9910.0,90.35,240.0,14472,1809,8,0,1.0,0.0
2005-07-31,,1311651.0,4159.0,90.63,240.0,14472,1809,8,0,1.0,0.0
2005-08-07,,1312297.0,646.0,90.68,240.0,14472,1809,8,0,1.0,0.0
2005-08-14,,1314515.0,2218.0,90.83,240.0,14472,1809,8,0,1.0,0.0
2005-08-21,,1312017.0,-2498.0,90.66,240.0,14472,1809,8,0,1.0,0.0
2005-08-28,,1317421.0,5404.0,91.03,240.0,14472,1809,8,0,1.0,0.0
2005-09-04,,1320047.0,2626.0,91.21,240.0,14472,1809,8,0,1.0,0.0
2005-09-11,,1276941.0,-43106.0,88.24,240.0,14472,1809,8,0,1.0,0.0
2005-09-18,,1249010.0,-27931.0,87.26,240.0,14314,1809,8,0,0.9891,-0.0109
2005-09-25,,1263292.0,14282.0,87.29,240.0,14472,1809,8,0,1.0,0.0109
2005-10-02,,1266499.0,3207.0,87.51,240.0,14472,1809,8,0,1.0,0.0
2005-10-09,,1305035.0,38536.0,90.18,240.0,14472,1809,8,0,1.0,0.0
2005-10-16,,1281947.0,-23088.0,88.58,240.0,14472,1809,8,0,1.0,0.0
2005-10-23,,1301198.0,19251.0,89.91,240.0,14472,1809,8,0,1.0,0.0
2005-10-30,,1291006.0,-10192.0,89.21,240.0,14472,1809,8,0,1.0,0.0
2005-11-06,,1304041.0,13035.0,90.11,240.0,14472,1809,8,0,1.0,0.0
2005-11-13,,1318294.0,14253.0,91.09,240.0,14472,1809,8,0,1.0,0.0
2005-11-20,,1317881.0,-413.0,91.06,240.0,14472,1809,8,0,1.0,0.0
2005-11-27,,1521159.0,203278.0,105.11,240.0,14472,1809,8,0,1.0,0.0
2005-12-04,,1351144.0,-170015.0,93.36,240.0,14472,1809,8,0,1.0,0.0
2005-12-11,,1345796.0,-5348.0,92.99,240.0,14472,1809,8,0,1.0,0.0
2005-12-18,,1350164.0,4368.0,93.29,240.0,14472,1809,8,0,1.0,0.0
2005-12-25,,1439603.0,89439.0,99.48,240.0,14472,1809,8,0,1.0,0.0
2006-01-01,,1610934.0,171331.0,111.31,240.0,14472,1809,8,0,1.0,0.0
2006-01-08,,1360955.0,-249979.0,94.04,240.0,14472,1809,8,0,1.0,0.0
2006-01-15,,1362006.0,1051.0,94.11,240.0,14472,1809,8,0,1.0,0.0
2006-01-22,,1336485.0,-25521.0,92.88,240.0,14390,1809,8,0,0.9943,-0.0057
2006-01-29,,1346750.0,10265.0,93.06,240.0,14472,1809,8,0,1.0,0.0057
2006-02-05,,1303981.0,-42769.0,91.66,240.0,14226,1809,8,0,0.983,-0.017
2006-02-12,,1315139.0,11158.0,91.1,240.0,14436,1809,8,0,0.9975,0.0145
2006-02-19,,1360859.0,45720.0,94.39,240.0,14417,1809,8,0,0.9962,-0.0013000000000001
2006-02-26,,1411120.0,50261.0,97.51,240.0,14472,1809,8,0,1.0,0.0038
2006-03-05,,1327337.0,-83783.0,91.72,240.0,14472,1809,8,0,1.0,0.0
2006-03-12,,1327886.0,549.0,91.76,240.0,14472,1809,8,0,1.0,0.0
2006-03-19,,1338102.0,10216.0,92.46,240.0,14472,1809,8,0,1.0,0.0
2006-03-26,,1341200.0,3098.0,92.68,240.0,14472,1809,8,0,1.0,0.0
2006-04-02,,1335008.0,-6192.0,92.25,240.0,14472,1809,8,0,1.0,0.0
2006-04-09,,1354481.0,19473.0,93.59,240.0,14472,1809,8,0,1.0,0.0
2006-04-16,,1454174.0,99693.0,100.48,240.0,14472,1809,8,0,1.0,0.0
2006-04-23,,1440426.0,-13748.0,99.53,300.0,14472,1809,8,0,1.0,0.0
2006-04-30,,1310827.0,-129599.0,90.58,300.0,14472,1809,8,0,1.0,0.0
2006-05-07,,1331209.0,20382.0,91.99,300.0,14472,1809,8,0,1.0,0.0
2006-05-14,,1346016.0,14807.0,93.01,300.0,14472,1809,8,0,1.0,0.0
2006-05-21,,1355903.0,9887.0,93.69,300.0,14472,1809,8,0,1.0,0.0
2006-05-28,,1350004.0,-5899.0,93.28,300.0,14472,1809,8,0,1.0,0.0
2006-06-04,,1341770.0,-8234.0,92.71,300.0,14472,1809,8,0,1.0,0.0
2006-06-11,,1340915.0,-855.0,92.66,300.0,14472,1809,8,0,1.0,0.0
2006-06-18,,1365387.0,24472.0,94.35,300.0,14472,1809,8,0,1.0,0.0
2006-06-25,,1405687.0,40300.0,97.13,300.0,14472,1809,8,0,1.0,0.0
2006-07-02,,1431843.0,26156.0,98.94,300.0,14472,1809,8,0,1.0,0.0
2006-07-09,,1438551.0,6708.0,99.4,300.0,14472,1809,8,0,1.0,0.0
2006-07-16,,1438835.0,284.0,99.42,300.0,14472,1809,8,0,1.0,0.0
2006-07-23,,1443757.0,4922.0,99.76,300.0,14472,1809,8,0,1.0,0.0
2006-07-30,,1443870.0,113.0,99.77,300.0,14472,1809,8,0,1.0,0.0
2006-08-06,,1448975.0,5105.0,100.12,300.0,14472,1809,8,0,1.0,0.0
2006-08-13,,1452320.0,3345.0,100.35,300.0,14472,1809,8,0,1.0,0.0
2006-08-20,,1446082.0,-6238.0,99.92,300.0,14472,1809,8,0,1.0,0.0
2006-08-27,,1424998.0,-21084.0,98.47,300.0,14472,1809,8,0,1.0,0.0
2006-09-03,,1452817.0,27819.0,100.39,300.0,14472,1809,8,0,1.0,0.0
2006-09-10,,1376769.0,-76048.0,95.34,300.0,14440,1809,8,0,0.9978,-0.0022
2006-09-17,,1389174.0,12405.0,96.32,300.0,14422,1809,8,0,0.9965,-0.0013
2006-09-24,,1367250.0,-21924.0,95.24,300.0,14356,1809,8,0,0.992,-0.0045000000000001
2006-10-01,,1383737.0,16487.0,96.07,300.0,14403,1809,8,0,0.9952,0.0032
2006-10-08,,1410150.0,26413.0,97.44,300.0,14472,1809,8,0,1.0,0.0048
2006-10-15,,1411174.0,1024.0,97.51,300.0,14472,1809,8,0,1.0,0.0
2006-10-22,,1412444.0,1270.0,97.6,300.0,14472,1809,8,0,1.0,0.0
2006-10-29,,1408440.0,-4004.0,97.32,300.0,14472,1809,8,0,1.0,0.0
2006-11-05,,1385490.0,-22950.0,96.36,300.0,14378,1809,8,0,0.9935,-0.0065
2006-11-12,,1402177.0,16687.0,96.89,300.0,14472,1809,8,0,1.0,0.0065
2006-11-19,,1386066.0,-16111.0,96.64,300.0,14343,1809,8,0,0.9911,-0.0089
2006-11-26,,1715156.0,329090.0,118.52,300.0,14472,1809,8,0,1.0,0.0089
2006-12-03,,1413336.0,-301820.0,98.61,300.0,14333,1809,8,0,0.9904,-0.0096000000000001
2006-12-10,,1450534.0,37198.0,100.23,300.0,14472,1809,8,0,1.0,0.0096000000000001
2006-12-17,,1440294.0,-10240.0,99.52,300.0,14472,1809,8,0,1.0,0.0
2006-12-24,,1681134.0,240840.0,116.16,300.0,14472,1809,8,0,1.0,0.0
2006-12-31,,1800310.0,119176.0,124.4,300.0,14472,1809,8,0,1.0,0.0
2007-01-07,,1404787.0,-395523.0,97.07,300.0,14472,1809,8,0,1.0,0.0
2007-01-14,,1408037.0,3250.0,97.29,300.0,14472,1809,8,0,1.0,0.0
2007-01-21,,1365614.0,-42423.0,94.79,300.0,14406,1809,8,0,0.9954,-0.0046
2007-01-28,,1349148.0,-16466.0,94.47,300.0,14281,1809,8,0,0.9868,-0.0085999999999999
2007-02-04,,1314391.0,-34757.0,94.21,300.0,13951,1809,8,0,0.964,-0.0228
2007-02-11,,1307183.0,-7208.0,92.14,300.0,14187,1809,8,0,0.9803,0.0163
2007-02-18,,1407207.0,100024.0,98.41,300.0,14299,1809,8,0,0.988,0.0077
2007-02-25,,1452306.0,45099.0,100.35,300.0,14472,1809,8,0,1.0,0.012
2007-03-04,,1355906.0,-96400.0,94.25,300.0,14387,1809,8,0,0.9941,-0.0059
2007-03-11,,1370150.0,14244.0,94.75,300.0,14461,1809,8,0,0.9992,0.0051
2007-03-18,,1388693.0,18543.0,95.96,300.0,14472,1809,8,0,1.0,0.00080000000000002
2007-03-25,,1380917.0,-7776.0,95.42,300.0,14472,1809,8,0,1.0,0.0
2007-04-01,,1392168.0,11251.0,96.2,300.0,14472,1809,8,0,1.0,0.0
2007-04-08,,1467527.0,75359.0,101.4,300.0,14472,1809,8,0,1.0,0.0
2007-04-15,,1487336.0,19809.0,102.77,300.0,14472,1809,8,0,1.0,0.0
2007-04-22,,1401980.0,-85356.0,96.88,300.0,14472,1809,8,0,1.0,0.0
2007-04-29,,1389502.0,-12478.0,96.01,300.0,14472,1809,8,0,1.0,0.0
2007-05-06,,1384931.0,-4571.0,95.7,300.0,14472,1809,8,0,1.0,0.0
2007-05-13,,1390500.0,5569.0,96.08,300.0,14472,1809,8,0,1.0,0.0
2007-05-20,,1389293.0,-1207.0,96.0,300.0,14472,1809,8,0,1.0,0.0
2007-05-27,,1404241.0,14948.0,97.03,300.0,14472,1809,8,0,1.0,0.0
2007-06-03,,1388636.0,-15605.0,95.95,300.0,14472,1809,8,0,1.0,0.0
2007-06-10,,1401805.0,13169.0,96.86,300.0,14472,1809,8,0,1.0,0.0
2007-06-17,,1426820.0,25015.0,98.59,300.0,14472,1809,8,0,1.0,0.0
2007-06-24,,1445474.0,18654.0,99.88,300.0,14472,1809,8,0,1.0,0.0
2007-07-01,,1455985.0,10511.0,100.61,300.0,14472,1809,8,0,1.0,0.0
2007-07-08,,1469948.0,13963.0,101.57,300.0,14472,1809,8,0,1.0,0.0
2007-07-15,,1468400.0,-1548.0,101.46,300.0,14472,1809,8,0,1.0,0.0
2007-07-22,,1472649.0,4249.0,101.76,300.0,14472,1809,8,0,1.0,0.0
2007-07-29,,1480955.0,8306.0,102.33,300.0,14472,1809,8,0,1.0,0.0
2007-08-05,,1489919.0,8964.0,102.95,300.0,14472,1809,8,0,1.0,0.0
2007-08-12,,1492271.0,2352.0,103.11,300.0,14472,1809,8,0,1.0,0.0
2007-08-19,,1483860.0,-8411.0,102.53,300.0,14472,1809,8,0,1.0,0.0
2007-08-26,,1472393.0,-11467.0,101.74,300.0,14472,1809,8,0,1.0,0.0
2007-09-02,,1480508.0,8115.0,102.3,300.0,14472,1809,8,0,1.0,0.0
2007-09-09,,1383807.0,-96701.0,97.61,300.0,14177,1809,8,0,0.9796,-0.0204
2007-09-16,,1353236.0,-30571.0,95.48,300.0,14173,1809,8,0,0.9793,-0.00030000000000008
2007-09-23,,1405642.0,52406.0,98.14,300.0,14323,1809,8,0,0.9897,0.0104
2007-09-30,,1401662.0,-3980.0,98.41,300.0,14243,1809,8,0,0.9842,-0.0055000000000001
2007-10-07,,1398878.0,-2784.0,98.06,300.0,14265,1809,8,0,0.9857,0.0015000000000001
2007-10-14,,1433557.0,34679.0,100.4,300.0,14278,1809,8,0,0.9866,0.00090000000000001
2007-10-21,,1449978.0,16421.0,100.32,300.0,14454,1809,8,0,0.9988,0.0122
2007-10-28,,1435731.0,-14247.0,99.7,300.0,14401,1809,8,0,0.9951,-0.0037
2007-11-04,,1335757.0,-99974.0,92.4,300.0,14456,1809,8,0,0.9989,0.0038
2007-11-11,,852843.0,-482914.0,95.37,300.0,8942,1809,5,0,0.9886,-0.0103
2007-11-18,,0.0,-852843.0,0.0,300.0,0,0,0,0,0.0,-0.9886
2007-11-25,,0.0,0.0,0.0,300.0,0,0,0,0,0.0,0.0
2007-12-02,,941588.0,941588.0,104.1,300.0,9045,1809,5,0,1.0,1.0
2007-12-09,,1446244.0,504656.0,99.96,300.0,14468,1809,8,0,0.9997,-0.00029999999999997
2007-12-16,,1449240.0,2996.0,100.5,300.0,14420,1809,8,0,0.9964,-0.0033000000000001
2007-12-23,,1707129.0,257889.0,117.96,300.0,14472,1809,8,0,1.0,0.0036
2007-12-30,,1839950.0,132821.0,127.14,300.0,14472,1809,8,0,1.0,0.0
2008-01-06,,1494991.0,-344959.0,103.3,300.0,14472,1809,8,0,1.0,0.0
2008-01-13,,1400269.0,-94722.0,98.74,300.0,14181,1809,8,0,0.9799,-0.0201
2008-01-20,,1371768.0,-28501.0,98.77,300.0,13888,1809,8,0,0.9596,-0.0203
2008-01-27,,1343579.0,-28189.0,93.69,300.0,14341,1809,8,0,0.9909,0.0313
2008-02-03,,1344206.0,627.0,94.21,300.0,14268,1809,8,0,0.9859,-0.005
2008-02-10,,1310705.0,-33501.0,92.75,300.0,14132,1809,8,0,0.9765,-0.0094
2008-02-17,,1363888.0,53183.0,95.97,300.0,14211,1809,8,0,0.982,0.0054999999999999
2008-02-24,,1507849.0,143961.0,104.19,300.0,14472,1809,8,0,1.0,0.018
2008-03-02,,1360610.0,-147239.0,94.02,300.0,14472,1809,8,0,1.0,0.0
2008-03-09,,1378638.0,18028.0,97.42,300.0,14152,1809,8,0,0.9779,-0.0221
2008-03-16,,1456447.0,77809.0,100.64,300.0,14472,1809,8,0,1.0,0.0221
2008-03-23,,1503737.0,47290.0,103.91,300.0,14472,1809,8,0,1.0,0.0
2008-03-30,,1544646.0,40909.0,106.73,300.0,14472,1809,8,0,1.0,0.0
2008-04-06,,1501041.0,-43605.0,103.72,300.0,14472,1809,8,0,1.0,0.0
2008-04-13,,1506420.0,5379.0,104.09,300.0,14472,1809,8,0,1.0,0.0
2008-04-20,,1507124.0,704.0,104.14,300.0,14472,1809,8,0,1.0,0.0
2008-04-27,,1468682.0,-38442.0,101.48,300.0,14472,1809,8,0,1.0,0.0
2008-05-04,,1439333.0,-29349.0,99.46,300.0,14472,1809,8,0,1.0,0.0
2008-05-11,,1434150.0,-5183.0,99.1,300.0,14472,1809,8,0,1.0,0.0
2008-05-18,,1446047.0,11897.0,99.92,300.0,14472,1809,8,0,1.0,0.0
2008-05-25,,1451486.0,5439.0,100.3,300.0,14472,1809,8,0,1.0,0.0
2008-06-01,,1432317.0,-19169.0,98.97,300.0,14472,1809,8,0,1.0,0.0
2008-06-08,,1447560.0,15243.0,100.02,300.0,14472,1809,8,0,1.0,0.0
2008-06-15,,1457315.0,9755.0,100.7,300.0,14472,1809,8,0,1.0,0.0
